mode,task_index,score,score,checklist_quality,checklist_quality,source_evidence_recall,source_evidence_recall,domain_rule_recall,domain_rule_recall,evidence_recall,evidence_recall,continuity_recall,continuity_recall,token_efficiency,token_efficiency,latency_efficiency,latency_efficiency,memory_recall,memory_recall,memory_precision,memory_precision,memory_usage_rate,memory_usage_rate,continuity_per_memory_token,continuity_per_memory_token,contradiction_penalty,contradiction_penalty,prompt_tokens,prompt_tokens,latency_seconds,latency_seconds
cag_scoped,9,49.075718608043815,3.2156585861059273,27.77777777777777,9.622504486493762,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,75.0,0.0,86.42222222222222,0.0,76.70519413771451,6.475257949087564,100.0,0.0,41.37931034482759,0.0,66.66666666666667,5.2673283850067065,0.471698113207547,0.0,0.0,0.0,611.0,0.0,20.965325276056927,5.8277321541788
cag_scoped,10,32.06506685313976,4.339121997291078,27.77777777777777,9.622504486493762,0.0,0.0,0.0,0.0,0.0,0.0,52.38095238095238,4.12393049421161,85.97777777777777,0.0,80.84636785365917,0.4321182682131467,92.85714285714285,0.0,48.14814814814815,0.0,41.97530864197531,2.1383343303319453,0.42989417989417894,0.0,0.0,0.0,631.0,0.0,17.238268931706745,0.38890644139184355
cag_scoped,11,63.63850996769799,10.720357061454667,33.333333333333336,16.666666666666668,100.0,0.0,100.0,0.0,100.0,0.0,66.66666666666667,16.66666666666667,85.84444444444445,0.0,78.00655232535469,4.064178042515722,91.66666666666667,0.0,47.82608695652174,0.0,62.31884057971015,19.605433707925624,0.40381791483113,0.0,0.0,0.0,637.0,0.0,19.794102907180786,3.657760238264143
cag_scoped,12,37.98137627870065,4.351637921379377,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,10.825317547305483,85.91111111111111,0.0,78.89318342562075,4.402512793178161,100.0,0.0,53.333333333333336,0.0,61.11111111111111,10.715167512214391,0.478468899521531,0.0,0.0,0.0,634.0,0.0,18.996134916941326,3.9622615138603496
cag_scoped,13,77.92470218481424,13.271611765159394,61.11111111111111,34.69443332443555,77.77777777777777,19.24500897298753,77.77777777777777,19.24500897298753,77.77777777777777,19.24500897298753,92.15686274509802,8.985442539129101,85.31111111111112,0.0,76.44015312194824,2.200761433937604,100.0,0.0,60.7142857142857,0.0,86.90476190476191,11.480536620229705,0.452488687782805,0.0,0.0,0.0,661.0,0.0,21.203862190246582,1.9806852905438406
cag_scoped,14,69.7333136129691,6.345932457047591,72.22222222222221,9.622504486493776,83.33333333333333,14.433756729740644,83.33333333333333,14.433756729740644,83.33333333333333,14.433756729740644,58.82352941176472,10.188534162169868,86.22222222222223,0.0,78.61240704854329,3.297501248396724,82.35294117647058,0.0,56.00000000000001,0.0,73.33333333333333,16.653327995729065,0.367647058823529,0.0,0.0,0.0,620.0,0.0,19.248833656311035,2.9677511235570604
cag_scoped,15,53.49009656184743,9.25036223100121,37.5,0.0,77.77777777777777,38.490017945975055,77.77777777777777,38.490017945975055,77.77777777777777,38.490017945975055,50.98039215686274,8.985442539129103,85.31111111111112,0.0,82.81619213245533,1.1314749791943417,76.47058823529412,0.0,44.82758620689656,0.0,51.724137931034484,5.972588991616809,0.315994166261545,0.0,0.0,0.0,661.0,0.0,15.465427080790201,1.0183274812749035
cag_scoped,16,69.68124595004794,6.805433496013807,77.77777777777779,9.622504486493773,100.0,0.0,66.66666666666667,28.867513459481287,83.33333333333333,14.433756729740647,53.968253968253975,2.7492869961410706,85.68888888888891,0.0,79.26110294130113,1.156300741355235,71.42857142857143,0.0,53.57142857142858,0.0,64.28571428571428,12.876968840942821,0.311915159076731,0.0,0.0,0.0,644.0,0.0,18.66500735282898,1.0406706672197232
cag_scoped,17,77.13843389973817,15.738093146151291,72.22222222222223,34.69443332443555,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,72.22222222222221,5.55555555555557,87.68888888888888,0.0,81.71005664048371,1.4557231292062713,88.88888888888887,0.0,51.61290322580644,0.0,72.04301075268818,1.8624202231923384,0.3541389995573259,0.0,0.0,0.0,554.0,0.0,16.460949023564655,1.3101508162856523
cag_scoped,18,18.458669665079725,3.628135476280252,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636363636363635,9.09090909090909,84.35555555555555,0.0,82.72353216453836,0.899290979265975,72.72727272727273,0.0,53.333333333333336,0.0,16.666666666666664,8.819171036881967,0.279720279720279,0.0,0.0,0.0,704.0,0.0,15.548821051915487,0.8093618813393768
cag_scoped,19,63.260889647660434,0.015357364691953625,66.66666666666666,0.0,100.0,0.0,100.0,0.0,100.0,0.0,37.5,0.0,85.46666666666665,0.0,73.95563143270988,1.535736469195673,75.0,0.0,54.54545454545454,0.0,18.181818181818183,0.0,0.294117647058823,0.0,0.0,0.0,654.0,0.0,23.439931710561115,1.3821628222761115
cag_scoped,20,34.3114900561883,5.598130041619601,55.555555555555564,0.0,50.0,0.0,0.0,0.0,25.0,0.0,19.35483870967742,14.060964334002175,89.13333333333333,0.0,78.93323500951131,2.6381065046112315,67.74193548387096,0.0,67.74193548387096,0.0,25.806451612903228,19.621814613865226,0.28108686922768,0.0,0.0,0.0,489.0,0.0,18.96008849143982,2.37429585415011
cag_scoped,21,26.43091975205033,1.9797378038647133,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,86.73333333333333,0.0,81.35864187169959,2.165155375707331,75.0,0.0,53.57142857142858,0.0,39.285714285714285,3.571428571428565,0.297619047619047,0.0,0.0,0.0,597.0,0.0,16.77722231547038,1.9486398381366012
cag_scoped,22,28.355060513304654,2.8486031364966022,23.809523809523807,16.495721976846447,0.0,0.0,33.333333333333336,28.867513459481287,16.666666666666668,14.433756729740644,36.507936507936506,2.7492869961410795,84.93333333333332,0.0,80.73144815586231,1.352159872955146,71.42857142857143,0.0,53.57142857142858,0.0,41.666666666666664,4.123930494211614,0.28344671201814,0.0,0.0,0.0,678.0,0.0,17.34169665972392,1.2169438856596324
cag_scoped,23,28.300074203519653,7.4223572862865845,23.809523809523807,8.247860988423223,8.333333333333334,14.433756729740644,50.0,0.0,29.166666666666668,7.216878364870322,28.787878787878785,11.439143083743561,85.82222222222224,0.0,83.14623709078188,2.6503438273656608,68.18181818181817,0.0,53.57142857142858,0.0,26.19047619047619,10.910894511799619,0.27056277056277,0.0,5.0,8.660254037844387,638.0,0.0,15.168386618296305,2.3853094446290872
cag_scoped,24,23.136639731103315,7.1329287373029056,19.047619047619047,16.495721976846447,0.0,0.0,33.333333333333336,28.867513459481287,16.666666666666668,14.433756729740644,27.53623188405797,6.641414050660637,87.13333333333333,0.0,77.46231679563168,2.2146087044419267,65.21739130434783,0.0,53.57142857142858,0.0,30.95238095238095,10.910894511799615,0.25879917184265,0.0,0.0,0.0,579.0,0.0,20.283914883931477,1.9931478339977327
cag_scoped,25,29.177434522618693,18.055776290242125,23.809523809523807,21.821789023599234,0.0,0.0,55.55555555555555,38.490017945975055,27.777777777777775,19.245008972987527,31.944444444444443,16.839382851364086,85.28888888888889,0.0,78.48630940472638,1.2408822999835047,62.5,0.0,53.57142857142858,0.0,45.23809523809524,19.669894811736082,0.248015873015873,0.0,10.0,8.660254037844387,662.0,0.0,19.362321535746258,1.11679406998515
cag_scoped,26,28.929151604556534,4.246112325188492,9.523809523809524,8.247860988423225,0.0,0.0,66.66666666666667,28.867513459481287,33.333333333333336,14.433756729740644,40.0,11.999999999999998,87.42222222222222,0.0,81.68341442390725,1.2851728595369445,60.0,0.0,53.57142857142858,0.0,53.57142857142858,16.36634176769943,0.238095238095238,0.0,10.0,8.660254037844387,566.0,0.0,16.48492701848348,1.1566555735832467
cag_scoped,27,25.72262226884017,1.7715876106529842,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.897435897435905,4.441155916843278,85.71111111111111,0.0,79.22510844689829,0.9242313628339912,57.692307692307686,0.0,53.57142857142858,0.0,63.095238095238095,10.309826235529034,0.228937728937728,0.0,10.0,8.660254037844387,643.0,0.0,18.697402397791546,0.8318082265505953
cag_scoped,28,14.086628104480695,4.318124517135747,0.0,0.0,0.0,0.0,33.333333333333336,28.867513459481287,16.666666666666668,14.433756729740644,20.987654320987655,2.138334330331946,86.73333333333333,0.0,82.42330427523012,1.0171680638794982,55.555555555555564,0.0,53.57142857142858,0.0,35.714285714285715,6.185895741317417,0.22045855379188697,0.0,0.0,0.0,597.0,0.0,15.819026152292887,0.9154512574915487
cag_scoped,29,26.418672292346045,1.6378769904189099,28.57142857142857,0.0,50.0,0.0,0.0,0.0,25.0,0.0,22.61904761904762,4.123930494211613,85.33333333333333,0.0,80.34341971079509,2.53808478228185,53.57142857142858,0.0,53.57142857142858,0.0,41.666666666666664,11.48053662022971,0.21258503401360498,0.0,0.0,0.0,660.0,0.0,17.690922260284424,2.2842763040536624
cag_scoped,30,29.262616816007057,3.323562764004495,9.523809523809524,8.247860988423223,8.333333333333334,14.433756729740644,50.0,0.0,29.166666666666668,7.216878364870322,43.67816091954023,1.990862997205612,84.62222222222222,0.0,70.70349878735013,6.604026777238278,51.72413793103448,0.0,53.57142857142858,0.0,83.33333333333333,5.455447255899821,0.20525451559934296,0.0,0.0,0.0,692.0,0.0,26.366851091384888,5.943624099514451
