trial,mode,task_id,task_index,task_title,score,checklist_quality,source_evidence_recall,domain_rule_recall,evidence_recall,continuity_recall,token_efficiency,latency_efficiency,contradiction_penalty,checklist_hit_count,checklist_total,source_evidence_hit_count,source_evidence_total,domain_rule_hit_count,domain_rule_total,evidence_hit_count,evidence_total,continuity_hit_count,continuity_total,contradiction_hit_count,prompt_tokens,latency_seconds,memory_items_used,retrieved_sources,memory_task_ids_used,error
1,dag,T30,30,Produce implementation handoff roadmap,18.444954749744188,28.57142857142857,25.0,0.0,12.5,10.344827586206897,90.04444444444445,69.22935565312703,0,2,7,1,4,0,2,1,6,3,29,0,448,27.69357991218567,0,"['01_product_principles', '02_behavior_science', '03_local_data']",[],
1,cag,T30,30,Produce implementation handoff roadmap,36.550923921596045,0.0,0.0,100.0,50.0,58.620689655172406,58.88888888888889,51.37591706381903,0,0,7,0,4,2,2,2,6,17,29,0,1850,43.761674642562866,29,"['01_product_principles', '02_behavior_science', '03_local_data']","['T20', 'T17', 'T27', 'T21', 'T16', 'T14', 'T29', 'T28', 'T26', 'T24', 'T22', 'T01', 'T10', 'T25', 'T11', 'T04', 'T15', 'T23', 'T12', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']",
2,rag,T01,1,Define product foundation,99.81347987270355,100.0,100.0,100.0,100.0,100.0,90.71111111111111,90.63687615924411,0,7,7,5,5,1,1,6,6,0,0,0,418,8.426811456680298,0,"['01_product_principles', '07_content', '02_behavior_science']",[],
2,dag,T01,1,Define product foundation,77.9756368009325,57.14285714285714,40.0,100.0,70.0,100.0,90.04444444444445,84.66209279166328,0,4,7,2,5,1,1,3,6,0,0,0,448,13.804116487503052,0,"['01_product_principles', '07_content', '02_behavior_science']",[],
2,cag,T01,1,Define product foundation,75.6411621981424,71.42857142857143,80.0,0.0,40.0,100.0,90.02222222222223,85.52256902058919,0,5,7,4,5,0,1,4,6,0,0,0,449,13.029687881469727,0,"['01_product_principles', '07_content', '02_behavior_science']",[],
2,rag,T02,2,Create domain model,30.58401401070186,33.33333333333333,25.0,25.0,25.0,28.57142857142857,90.82222222222222,91.38870265748766,0,2,6,1,4,1,4,2,8,2,7,0,413,7.750167608261108,0,"['01_product_principles', '07_content', '04_session_workflows']",[],
2,dag,T02,2,Create domain model,24.7564985240906,16.666666666666664,25.0,25.0,25.0,28.57142857142857,90.15555555555555,75.97048732969496,0,1,6,1,4,1,4,2,8,2,7,0,443,21.626561403274536,0,"['01_product_principles', '07_content', '04_session_workflows']",[],
2,cag,T02,2,Create domain model,30.44535739141797,33.33333333333333,25.0,25.0,25.0,28.57142857142857,89.11111111111111,79.23415184020996,0,2,6,1,4,1,4,2,8,2,7,0,490,18.689263343811035,1,"['01_product_principles', '07_content', '04_session_workflows']",['T01'],
2,rag,T03,3,Define local persistence,22.904847565302774,14.285714285714285,20.0,20.0,20.0,28.57142857142857,91.44444444444444,90.4688835144043,0,1,7,1,5,1,5,2,10,2,7,0,385,8.578004837036133,0,"['03_local_data', '06_testing', '01_product_principles']",[],
2,dag,T03,3,Define local persistence,55.794633131027226,71.42857142857143,100.0,100.0,100.0,14.285714285714285,90.77777777777779,88.68553532494438,0,5,7,5,5,5,5,10,10,1,7,0,415,10.183018207550049,0,"['03_local_data', '06_testing', '01_product_principles']",[],
2,cag,T03,3,Define local persistence,99.70178348689609,100.0,100.0,100.0,100.0,100.0,88.82222222222222,81.35612646738689,0,7,7,5,5,5,5,10,10,7,7,0,503,16.779486179351807,2,"['03_local_data', '06_testing', '01_product_principles']","['T02', 'T01']",
2,rag,T04,4,Set privacy and auth boundaries,28.160581954532198,33.33333333333333,0.0,0.0,0.0,37.5,91.68888888888888,91.03597323099773,0,2,6,0,3,0,3,0,6,3,8,0,374,8.06762409210205,0,"['06_testing', '01_product_principles', '03_local_data']",[],
2,dag,T04,4,Set privacy and auth boundaries,22.980653698391382,33.33333333333333,0.0,0.0,0.0,25.0,91.02222222222223,73.7098142835829,0,2,6,0,3,0,3,0,6,2,8,0,404,23.66116714477539,0,"['06_testing', '01_product_principles', '03_local_data']",[],
2,cag,T04,4,Set privacy and auth boundaries,66.7427936560313,50.0,33.33333333333333,33.33333333333333,33.33333333333333,100.0,87.84444444444445,86.43492115868463,0,3,6,1,3,1,3,2,6,8,8,0,547,12.208570957183838,3,"['06_testing', '01_product_principles', '03_local_data']","['T03', 'T02', 'T01']",
2,rag,T05,5,Build assessment rubric,23.752131599320304,14.285714285714285,0.0,0.0,0.0,42.857142857142854,91.33333333333333,83.87982659869724,0,1,7,0,4,0,4,0,8,3,7,0,390,14.508156061172485,0,"['01_product_principles', '06_testing', '03_local_data']",[],
2,dag,T05,5,Build assessment rubric,23.773565269576178,14.285714285714285,0.0,0.0,0.0,42.857142857142854,90.66666666666666,86.6898602909512,0,1,7,0,4,0,4,0,8,3,7,0,420,11.979125738143921,0,"['01_product_principles', '06_testing', '03_local_data']",[],
2,cag,T05,5,Build assessment rubric,45.72824477863312,28.57142857142857,0.0,0.0,0.0,85.71428571428571,86.64444444444445,86.18003341886732,0,2,7,0,4,0,4,0,8,6,7,0,601,12.43796992301941,4,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T01', 'T03', 'T02']",
2,rag,T06,6,Generate training plans,63.02581374318947,57.14285714285714,100.0,66.66666666666666,83.33333333333333,54.54545454545454,90.57777777777778,87.32827186584473,0,4,7,1,1,2,3,3,4,6,11,0,424,11.404555320739746,0,"['02_behavior_science', '07_content', '01_product_principles']",[],
2,dag,T06,6,Generate training plans,59.36983478672611,57.14285714285714,100.0,66.66666666666666,83.33333333333333,45.45454545454545,89.91111111111111,86.03340652253893,0,4,7,1,1,2,3,3,4,5,11,0,454,12.569934129714966,0,"['02_behavior_science', '07_content', '01_product_principles']",[],
2,cag,T06,6,Generate training plans,46.107116716391765,42.857142857142854,0.0,66.66666666666666,33.33333333333333,54.54545454545454,85.02222222222223,86.72841045591566,0,3,7,0,1,2,3,2,4,6,11,0,674,11.944430589675903,5,"['02_behavior_science', '07_content', '01_product_principles']","['T05', 'T01', 'T04', 'T02', 'T03']",
2,rag,T07,7,Add session execution states,50.96054617015762,75.0,83.33333333333334,83.33333333333334,83.33333333333334,9.090909090909092,91.06666666666666,91.35158671273126,0,6,8,5,6,5,6,10,12,1,11,0,402,7.78357195854187,0,"['04_session_workflows', '07_content', '01_product_principles']",[],
2,dag,T07,7,Add session execution states,42.58149926538178,62.5,66.66666666666666,66.66666666666666,66.66666666666666,9.090909090909092,90.4,79.11356290181479,0,5,8,4,6,4,6,8,12,1,11,0,432,18.7977933883667,0,"['04_session_workflows', '07_content', '01_product_principles']",[],
2,cag,T07,7,Add session execution states,80.5691597403613,87.5,83.33333333333334,83.33333333333334,83.33333333333334,72.72727272727273,84.46666666666667,88.35839827855429,0,7,8,5,6,5,6,10,12,8,11,0,699,10.477441549301147,6,"['04_session_workflows', '07_content', '01_product_principles']","['T06', 'T01', 'T04', 'T03', 'T02', 'T05']",
2,rag,T08,8,Track rewards and recovery,33.732351802553445,33.33333333333333,50.0,50.0,50.0,21.428571428571427,91.02222222222223,91.73676755693224,0,2,6,2,4,2,4,4,8,3,14,0,404,7.436909198760986,0,"['04_session_workflows', '07_content', '01_product_principles']",[],
2,dag,T08,8,Track rewards and recovery,21.64245655043163,33.33333333333333,0.0,0.0,0.0,21.428571428571427,90.35555555555555,83.41390901141696,0,2,6,0,4,0,4,0,8,3,14,0,434,14.927481889724731,0,"['04_session_workflows', '07_content', '01_product_principles']",[],
2,cag,T08,8,Track rewards and recovery,24.466657441941518,33.33333333333333,0.0,0.0,0.0,28.57142857142857,83.51111111111112,86.96415689256456,0,2,6,0,4,0,4,0,8,4,14,0,742,11.732258796691895,7,"['04_session_workflows', '07_content', '01_product_principles']","['T07', 'T01', 'T04', 'T06', 'T02', 'T03', 'T05']",
2,rag,T09,9,Create reminder policy,19.836576103740267,0.0,33.33333333333333,33.33333333333333,33.33333333333333,25.0,91.62222222222223,92.03538815180461,0,0,6,1,3,1,3,2,6,3,12,0,377,7.1681506633758545,0,"['01_product_principles', '06_testing', '03_local_data']",[],
2,dag,T09,9,Create reminder policy,25.42221349991692,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,25.0,90.95555555555556,84.59912776947021,0,1,6,1,3,1,3,2,6,3,12,0,407,13.860785007476807,0,"['01_product_principles', '06_testing', '03_local_data']",[],
2,cag,T09,9,Create reminder policy,48.66745154889425,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,83.33333333333334,83.08888888888889,83.65626600053575,0,1,6,1,3,1,3,2,6,10,12,0,761,14.709360599517822,8,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T01', 'T03', 'T02', 'T08', 'T07', 'T06', 'T05']",
2,rag,T10,10,Build progress snapshots,37.78965507080441,16.666666666666664,66.66666666666666,66.66666666666666,66.66666666666666,35.714285714285715,91.26666666666667,92.46074517567952,0,1,6,2,3,2,3,4,6,5,14,0,393,6.785329341888428,0,"['04_session_workflows', '07_content', '01_product_principles']",[],
2,dag,T10,10,Build progress snapshots,4.6198321486730425,0.0,0.0,0.0,0.0,7.142857142857142,90.60000000000001,85.66892915301852,0,0,6,0,3,0,3,0,6,1,14,0,423,12.897963762283325,0,"['04_session_workflows', '07_content', '01_product_principles']",[],
2,cag,T10,10,Build progress snapshots,52.43306909903269,50.0,33.33333333333333,33.33333333333333,33.33333333333333,64.28571428571429,81.75555555555556,90.12278291914198,0,3,6,1,3,1,3,2,6,9,14,0,821,8.889495372772217,9,"['04_session_workflows', '07_content', '01_product_principles']","['T09', 'T08', 'T07', 'T01', 'T04', 'T02', 'T05', 'T03', 'T06']",
2,rag,T11,11,Support multiple dogs,23.48189428371853,16.666666666666664,66.66666666666666,66.66666666666666,66.66666666666666,0.0,91.37777777777778,90.14498392740884,0,1,6,2,3,2,3,4,6,0,12,0,388,8.869514465332031,0,"['01_product_principles', '06_testing', '04_session_workflows']",[],
2,dag,T11,11,Support multiple dogs,26.77144440163506,16.666666666666664,66.66666666666666,66.66666666666666,66.66666666666666,8.333333333333332,90.71111111111111,86.4333290523953,0,1,6,2,3,2,3,4,6,1,12,0,418,12.210003852844238,0,"['01_product_principles', '06_testing', '04_session_workflows']",[],
2,cag,T11,11,Support multiple dogs,67.01567718399896,33.33333333333333,100.0,100.0,100.0,75.0,80.77777777777779,87.45660728878445,0,2,6,3,3,3,3,6,6,9,12,0,865,11.289053440093994,10,"['01_product_principles', '06_testing', '04_session_workflows']","['T10', 'T01', 'T09', 'T04', 'T08', 'T02', 'T07', 'T03', 'T05', 'T06']",
2,rag,T12,12,Add safety boundaries,6.808913696712918,0.0,0.0,0.0,0.0,12.5,91.06666666666666,89.8247030046251,0,0,6,0,4,0,4,0,8,2,16,0,402,9.157767295837402,0,"['02_behavior_science', '01_product_principles', '06_testing']",[],
2,dag,T12,12,Add safety boundaries,19.784404512087505,16.666666666666664,0.0,0.0,0.0,31.25,90.4,71.37378454208374,0,1,6,0,4,0,4,0,8,5,16,0,432,25.763593912124634,0,"['02_behavior_science', '01_product_principles', '06_testing']",[],
2,cag,T12,12,Add safety boundaries,23.000520207193162,33.33333333333333,0.0,0.0,0.0,25.0,79.62222222222222,87.09646516376071,0,2,6,0,4,0,4,0,8,4,16,0,917,11.613181352615356,11,"['02_behavior_science', '01_product_principles', '06_testing']","['T10', 'T01', 'T06', 'T08', 'T11', 'T09', 'T04', 'T07', 'T05', 'T02', 'T03']",
2,rag,T13,13,Generate training content,47.525468676679274,50.0,100.0,100.0,100.0,11.76470588235294,90.73333333333333,91.22529904047649,0,3,6,3,3,3,3,6,6,2,17,0,417,7.897230863571167,0,"['07_content', '01_product_principles', '02_behavior_science']",[],
2,dag,T13,13,Generate training content,39.484617823881266,50.0,100.0,100.0,100.0,29.411764705882355,90.06666666666668,81.92452748616536,15.0,3,6,3,3,3,3,6,6,5,17,1,447,16.267925262451172,0,"['07_content', '01_product_principles', '02_behavior_science']",[],
2,cag,T13,13,Generate training content,69.48654522872127,66.66666666666666,100.0,100.0,100.0,52.94117647058824,78.17777777777778,86.1630196041531,0,4,6,3,3,3,3,6,6,9,17,0,982,12.453282356262207,12,"['07_content', '01_product_principles', '02_behavior_science']","['T10', 'T01', 'T06', 'T12', 'T09', 'T11', 'T04', 'T07', 'T03', 'T02', 'T08', 'T05']",
2,rag,T14,14,Add portable import export,30.20141887633629,16.666666666666664,75.0,75.0,75.0,11.76470588235294,91.66666666666666,91.22031900617812,0,1,6,3,4,3,4,6,8,2,17,0,375,7.901712894439697,0,"['06_testing', '03_local_data', '01_product_principles']",[],
2,dag,T14,14,Add portable import export,33.753012478460676,16.666666666666664,100.0,100.0,100.0,5.88235294117647,91.0,82.34046353234186,0,1,6,4,4,4,4,8,8,1,17,0,405,15.893582820892334,0,"['06_testing', '03_local_data', '01_product_principles']",[],
2,cag,T14,14,Add portable import export,61.47820679063111,50.0,100.0,100.0,100.0,47.05882352941176,77.88888888888889,87.57884899775186,0,3,6,4,4,4,4,8,8,8,17,0,995,11.179035902023315,13,"['06_testing', '03_local_data', '01_product_principles']","['T04', 'T10', 'T01', 'T03', 'T11', 'T09', 'T13', 'T07', 'T02', 'T08', 'T05', 'T06', 'T12']",
2,rag,T15,15,Define mobile UX routes,50.3281038945142,37.5,100.0,100.0,100.0,29.411764705882355,91.17777777777778,90.16202343834772,0,3,8,3,3,3,3,6,6,5,17,0,397,8.85417890548706,0,"['01_product_principles', '07_content', '05_safety']",[],
2,dag,T15,15,Define mobile UX routes,39.86900273059396,37.5,66.66666666666666,66.66666666666666,66.66666666666666,23.52941176470588,90.5111111111111,80.21269136004977,0,3,8,2,3,2,3,4,6,4,17,0,427,17.8085777759552,0,"['01_product_principles', '07_content', '05_safety']",[],
2,cag,T15,15,Define mobile UX routes,78.23169997617934,37.5,100.0,100.0,100.0,100.0,76.2,71.96999761793347,0,3,8,3,3,3,3,6,6,17,17,0,1071,25.227002143859863,14,"['01_product_principles', '07_content', '05_safety']","['T01', 'T10', 'T14', 'T04', 'T02', 'T07', 'T11', 'T09', 'T05', 'T13', 'T08', 'T06', 'T03', 'T12']",
2,rag,T16,16,Handle complex edge cases,42.51605290871575,50.0,100.0,50.0,75.0,14.285714285714285,91.26666666666667,88.91005277633667,0,3,6,2,2,1,2,3,4,3,21,0,393,9.980952501296997,0,"['02_behavior_science', '06_testing', '05_safety']",[],
2,dag,T16,16,Handle complex edge cases,42.085499243554615,66.66666666666666,50.0,50.0,50.0,14.285714285714285,90.60000000000001,79.85468626022339,0,4,6,1,2,1,2,2,4,3,21,0,423,18.13078236579895,0,"['02_behavior_science', '06_testing', '05_safety']",[],
2,cag,T16,16,Handle complex edge cases,48.17761494506352,66.66666666666666,100.0,50.0,75.0,52.38095238095239,75.35555555555555,80.50117704603407,15.0,4,6,2,2,1,2,3,4,11,21,1,1109,17.548940658569336,15,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T11', 'T14', 'T12', 'T15', 'T01', 'T09', 'T13', 'T04', 'T08', 'T02', 'T07', 'T05', 'T03', 'T06']",
2,rag,T17,17,Create testing strategy,59.833141662279765,100.0,100.0,100.0,100.0,0.0,93.77777777777779,89.5363884501987,0,6,6,4,4,4,4,8,8,0,18,0,280,9.417250394821167,0,"['06_testing', '07_content']",[],
2,dag,T17,17,Create testing strategy,61.92246833165487,100.0,100.0,100.0,100.0,5.555555555555555,93.11111111111111,76.91349983215332,0,6,6,4,4,4,4,8,8,1,18,0,310,20.77785015106201,0,"['06_testing', '07_content']",[],
2,cag,T17,17,Create testing strategy,62.62728941928016,50.0,100.0,100.0,100.0,50.0,76.62222222222222,86.1067197057936,0,3,6,4,4,4,4,8,8,9,18,0,1052,12.503952264785767,16,"['06_testing', '07_content']","['T14', 'T10', 'T16', 'T15', 'T01', 'T13', 'T04', 'T11', 'T09', 'T07', 'T12', 'T02', 'T08', 'T05', 'T03', 'T06']",
2,rag,T18,18,Define foraging source policy,18.61918094655239,33.33333333333333,0.0,0.0,0.0,13.636363636363635,90.62222222222222,92.50799364513821,0,2,6,0,3,0,1,0,4,3,22,0,422,6.74280571937561,0,"['07_content', '01_product_principles', '02_behavior_science']",[],
2,dag,T18,18,Define foraging source policy,15.017107052090191,16.666666666666664,33.33333333333333,0.0,16.666666666666664,9.090909090909092,89.95555555555555,81.45211935043335,0,1,6,1,3,0,1,1,4,2,22,0,452,16.693092584609985,0,"['07_content', '01_product_principles', '02_behavior_science']",[],
2,cag,T18,18,Define foraging source policy,31.204937998453776,16.666666666666664,33.33333333333333,0.0,16.666666666666664,50.0,72.22222222222221,81.60491095648872,0,1,6,1,3,0,1,1,4,11,22,0,1250,16.555580139160156,17,"['07_content', '01_product_principles', '02_behavior_science']","['T17', 'T13', 'T10', 'T01', 'T16', 'T14', 'T15', 'T04', 'T11', 'T09', 'T07', 'T06', 'T12', 'T02', 'T08', 'T05', 'T03']",
2,rag,T19,19,Optimize context layering,18.43777011987898,16.666666666666664,25.0,25.0,25.0,12.5,91.62222222222223,85.4881230990092,0,1,6,1,4,1,4,2,8,3,24,0,377,13.060689210891724,0,"['03_local_data', '06_testing', '01_product_principles']",[],
2,dag,T19,19,Optimize context layering,56.74571724584367,66.66666666666666,100.0,100.0,100.0,20.833333333333336,90.95555555555556,83.61616902881198,0,4,6,4,4,4,4,8,8,5,24,0,407,14.745447874069214,0,"['03_local_data', '06_testing', '01_product_principles']",[],
2,cag,T19,19,Optimize context layering,43.36160832775964,0.0,50.0,50.0,50.0,75.0,72.22222222222221,63.93861055374146,0,0,6,2,4,2,4,4,8,18,24,0,1250,32.45525050163269,18,"['03_local_data', '06_testing', '01_product_principles']","['T17', 'T14', 'T15', 'T01', 'T16', 'T10', 'T04', 'T12', 'T11', 'T09', 'T13', 'T07', 'T02', 'T06', 'T05', 'T03', 'T08', 'T18']",
2,rag,T20,20,Produce final build plan,25.554629349582086,44.44444444444444,50.0,0.0,25.0,6.451612903225806,94.97777777777779,91.30952994028728,0,4,9,2,4,0,1,2,5,2,31,0,226,7.821423053741455,0,['07_content'],[],
2,dag,T20,20,Produce final build plan,29.331672773234732,55.55555555555556,50.0,0.0,25.0,6.451612903225806,94.31111111111112,91.90276119444106,0,5,9,2,4,0,1,2,5,2,31,0,256,7.287514925003052,0,['07_content'],[],
2,cag,T20,20,Produce final build plan,39.84893247568479,44.44444444444444,50.0,100.0,75.0,12.903225806451612,74.44444444444444,83.20865975485907,0,4,9,2,4,1,1,3,5,4,31,0,1150,15.112206220626831,19,['07_content'],"['T17', 'T14', 'T15', 'T02', 'T01', 'T10', 'T16', 'T03', 'T11', 'T09', 'T04', 'T19', 'T08', 'T07', 'T05', 'T13', 'T12', 'T18', 'T06']",
2,rag,T21,21,Refactor architecture safely,14.593452483389115,37.5,0.0,0.0,0.0,0.0,92.84444444444443,91.50080389446683,0,3,8,0,4,0,2,0,6,0,20,0,322,7.649276494979858,0,"['01_product_principles', '04_session_workflows']",[],
2,dag,T21,21,Refactor architecture safely,23.754436569319832,50.0,25.0,0.0,12.5,5.0,92.17777777777778,83.26587915420532,0,4,8,1,4,0,2,1,6,1,20,0,352,15.06070876121521,0,"['01_product_principles', '04_session_workflows']",[],
2,cag,T21,21,Refactor architecture safely,56.17330371231503,37.5,0.0,100.0,50.0,75.0,71.06666666666666,71.26370456483629,0,3,8,0,4,2,2,2,6,15,20,0,1302,25.86266589164734,20,"['01_product_principles', '04_session_workflows']","['T20', 'T17', 'T01', 'T15', 'T16', 'T14', 'T10', 'T09', 'T04', 'T11', 'T02', 'T07', 'T19', 'T03', 'T13', 'T05', 'T08', 'T06', 'T12', 'T18']",
2,rag,T22,22,Add cross-lane feature,9.720575540693979,0.0,0.0,50.0,25.0,4.761904761904762,91.02222222222223,90.55914137098524,0,0,7,0,4,1,2,1,6,1,21,0,404,8.496772766113281,0,"['01_product_principles', '02_behavior_science', '06_testing']",[],
2,dag,T22,22,Add cross-lane feature,11.504102550597418,0.0,0.0,50.0,25.0,9.523809523809524,90.35555555555555,79.10231855180528,0,0,7,0,4,1,2,1,6,2,21,0,434,18.807913303375244,0,"['01_product_principles', '02_behavior_science', '06_testing']",[],
2,cag,T22,22,Add cross-lane feature,31.328447452106175,42.857142857142854,0.0,0.0,0.0,38.095238095238095,68.02222222222223,83.87014203601413,0,3,7,0,4,0,2,0,6,8,21,0,1439,14.51687216758728,21,"['01_product_principles', '02_behavior_science', '06_testing']","['T20', 'T17', 'T21', 'T01', 'T14', 'T15', 'T04', 'T16', 'T10', 'T11', 'T13', 'T19', 'T09', 'T07', 'T12', 'T02', 'T05', 'T03', 'T08', 'T06', 'T18']",
2,rag,T23,23,Preserve schema with migration,16.284846388648944,14.285714285714285,0.0,50.0,25.0,9.090909090909092,91.91111111111111,87.22287840313382,0,1,7,0,4,1,2,1,6,2,22,0,364,11.499409437179565,0,"['03_local_data', '06_testing', '05_safety']",[],
2,dag,T23,23,Preserve schema with migration,25.902521784273233,28.57142857142857,25.0,50.0,37.5,13.636363636363635,91.24444444444444,82.12461709976196,0,2,7,1,4,1,2,2,6,3,22,0,394,16.087844610214233,0,"['03_local_data', '06_testing', '05_safety']",[],
2,cag,T23,23,Preserve schema with migration,20.86748563666433,28.57142857142857,0.0,50.0,25.0,9.090909090909092,67.82222222222222,83.86140637927585,0,2,7,0,4,1,2,1,6,2,22,0,1448,14.524734258651733,22,"['03_local_data', '06_testing', '05_safety']","['T20', 'T17', 'T14', 'T04', 'T21', 'T16', 'T01', 'T10', 'T22', 'T15', 'T13', 'T11', 'T09', 'T19', 'T12', 'T02', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']",
2,rag,T24,24,Harden offline export/import edge cases,1.842634941736857,0.0,0.0,0.0,0.0,0.0,93.22222222222221,91.04127195146349,0,0,7,0,5,0,2,0,7,0,23,0,305,8.062855243682861,0,"['06_testing', '02_behavior_science']",[],
2,dag,T24,24,Harden offline export/import edge cases,9.468521581018605,0.0,0.0,50.0,25.0,4.3478260869565215,92.55555555555556,80.38355906804404,0,0,7,0,5,1,2,1,7,1,23,0,335,17.654796838760376,0,"['06_testing', '02_behavior_science']",[],
2,cag,T24,24,Harden offline export/import edge cases,0.0,0.0,0.0,50.0,25.0,4.3478260869565215,67.95555555555556,87.30477942360773,15.0,0,7,0,5,1,2,1,7,1,23,1,1442,11.425698518753052,23,"['06_testing', '02_behavior_science']","['T20', 'T17', 'T16', 'T14', 'T21', 'T01', 'T10', 'T22', 'T04', 'T15', 'T23', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T12', 'T03', 'T08', 'T05', 'T18', 'T06']",
2,rag,T25,25,Handle safety-sensitive domain incident,3.5006364450454712,0.0,0.0,0.0,0.0,4.166666666666666,91.37777777777778,92.01920006010268,0,0,7,0,4,0,3,0,7,1,24,0,388,7.182719945907593,0,"['02_behavior_science', '06_testing', '05_safety']",[],
2,dag,T25,25,Handle safety-sensitive domain incident,0.0,0.0,0.0,66.66666666666666,33.33333333333333,8.333333333333332,90.71111111111111,82.4129048983256,30.0,0,7,0,4,2,3,2,7,2,24,2,418,15.828385591506958,0,"['02_behavior_science', '06_testing', '05_safety']",[],
2,cag,T25,25,Handle safety-sensitive domain incident,39.59696010933225,42.857142857142854,0.0,100.0,50.0,66.66666666666666,64.95555555555555,70.93093156814575,15.0,3,7,0,4,3,3,3,7,16,24,1,1577,26.162161588668823,24,"['02_behavior_science', '06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T01', 'T24', 'T10', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T02', 'T19', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']",
2,rag,T26,26,Write full-system technical docs,9.43411540359921,0.0,0.0,50.0,25.0,4.0,93.5111111111111,89.90042924880981,0,0,7,0,4,1,2,1,6,1,25,0,292,9.089613676071167,0,"['06_testing', '05_safety']",[],
2,dag,T26,26,Write full-system technical docs,9.45419956641727,0.0,0.0,50.0,25.0,4.0,92.84444444444443,92.57551219728258,0,0,7,0,4,1,2,1,6,1,25,0,322,6.682039022445679,0,"['06_testing', '05_safety']",[],
2,cag,T26,26,Write full-system technical docs,3.7812201804206467,14.285714285714285,0.0,50.0,25.0,16.0,65.88888888888889,86.51884343889024,15.0,1,7,0,4,1,2,1,6,4,25,1,1535,12.13304090499878,25,"['06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T24', 'T01', 'T10', 'T25', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']",
2,rag,T27,27,Expand cross-module test coverage,8.203233507954012,14.285714285714285,0.0,0.0,0.0,3.8461538461538463,91.8,88.96291123496162,0,1,7,0,4,0,2,0,6,1,26,0,369,9.933379888534546,0,"['06_testing', '05_safety', '04_session_workflows']",[],
2,dag,T27,27,Expand cross-module test coverage,5.468691086457035,28.57142857142857,0.0,50.0,25.0,7.6923076923076925,91.13333333333333,76.61489619149103,15.0,2,7,0,4,1,2,1,6,2,26,1,399,21.04659342765808,0,"['06_testing', '05_safety', '04_session_workflows']",[],
2,cag,T27,27,Expand cross-module test coverage,40.36437181425153,42.857142857142854,0.0,100.0,50.0,30.76923076923077,63.17777777777778,85.34731573528714,0,3,7,0,4,2,2,2,6,8,26,0,1657,13.187415838241577,26,"['06_testing', '05_safety', '04_session_workflows']","['T20', 'T17', 'T21', 'T16', 'T22', 'T14', 'T26', 'T24', 'T01', 'T10', 'T25', 'T11', 'T04', 'T15', 'T23', 'T12', 'T09', 'T19', 'T03', 'T02', 'T13', 'T07', 'T08', 'T05', 'T18', 'T06']",
2,rag,T28,28,Debug regression from conflicting decisions,11.141112013726007,14.285714285714285,0.0,0.0,0.0,11.11111111111111,92.84444444444443,91.10802676942613,0,1,7,0,4,0,2,0,6,3,27,0,322,8.00277590751648,0,"['04_session_workflows', '01_product_principles']",[],
2,dag,T28,28,Debug regression from conflicting decisions,3.2550090211585716,0.0,0.0,0.0,0.0,3.7037037037037033,92.17777777777778,85.17497618993124,0,0,7,0,4,0,2,0,6,1,27,0,352,13.34252142906189,0,"['04_session_workflows', '01_product_principles']",[],
2,cag,T28,28,Debug regression from conflicting decisions,8.915658269634955,0.0,0.0,0.0,0.0,18.51851851851852,63.111111111111114,87.71397511164348,0,0,7,0,4,0,2,0,6,5,27,0,1660,11.057422399520874,27,"['04_session_workflows', '01_product_principles']","['T20', 'T17', 'T27', 'T21', 'T24', 'T16', 'T26', 'T14', 'T01', 'T22', 'T10', 'T25', 'T11', 'T04', 'T15', 'T23', 'T12', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']",
2,rag,T29,29,Create release checklist and limitations,6.8120823413001155,28.57142857142857,50.0,0.0,25.0,10.714285714285714,91.42222222222223,89.78601190778944,15.0,2,7,2,4,0,2,2,6,3,28,1,386,9.192589282989502,0,"['04_session_workflows', '07_content', '05_safety']",[],
2,dag,T29,29,Create release checklist and limitations,17.456820128471133,28.57142857142857,50.0,0.0,25.0,0.0,90.75555555555556,83.49788586298624,0,2,7,2,4,0,2,2,6,0,28,0,416,14.851902723312378,0,"['04_session_workflows', '07_content', '05_safety']",[],
