trial,status,mode,task_id,task_index,task_title,score,checklist_quality,source_evidence_recall,domain_rule_recall,evidence_recall,continuity_recall,memory_recall,memory_precision,memory_usage_rate,memory_tokens_used,continuity_per_memory_token,irrelevant_memory_used,selected_memory_concepts_count,used_selected_memory_concepts_count,token_efficiency,latency_efficiency,contradiction_penalty,checklist_hit_count,checklist_total,source_evidence_hit_count,source_evidence_total,domain_rule_hit_count,domain_rule_total,evidence_hit_count,evidence_total,continuity_hit_count,continuity_total,contradiction_hit_count,prompt_tokens,latency_seconds,memory_items_used,retrieved_sources,memory_task_ids_used,selected_memory_ids,error
1,ok,cag,T15,15,Define mobile UX routes,50.529958623287726,37.5,33.33333333333333,33.33333333333333,33.33333333333333,70.58823529411765,100.0,32.075471698113205,56.60377358490566,652,0.15337423312883436,0,53,30,76.2,78.26645056406657,0,3,8,1,3,1,3,2,6,12,17,0,1071,19.560194492340088,14,"['01_product_principles', '07_content', '05_safety']","['T01', 'T10', 'T14', 'T04', 'T02', 'T07', 'T11', 'T09', 'T05', 'T13', 'T08', 'T06', 'T03', 'T12']","['M01_00001', 'M01_00010', 'M01_00014', 'M01_00004', 'M01_00002', 'M01_00007', 'M01_00011', 'M01_00009', 'M01_00005', 'M01_00013', 'M01_00008', 'M01_00006', 'M01_00003', 'M01_00012']",
1,ok,cag_scoped,T15,15,Define mobile UX routes,66.65409107317954,37.5,100.0,100.0,100.0,70.58823529411765,76.47058823529412,44.827586206896555,68.96551724137932,242,0.3159941662615459,0,29,20,85.31111111111112,81.56858444213867,0,3,8,3,3,3,3,6,6,12,17,0,661,16.588274002075195,5,"['01_product_principles', '07_content', '05_safety']","['T10', 'T05', 'T01', 'T14', 'T09']","['M01_00010', 'M01_00005', 'M01_00001', 'M01_00014', 'M01_00009']",
1,ok,cag_scoped_promptonly,T15,15,Define mobile UX routes,53.94879130069882,37.5,66.66666666666666,66.66666666666666,66.66666666666666,58.82352941176471,64.70588235294117,40.74074074074074,66.66666666666666,245,0.26410564225690275,0,27,18,85.24444444444444,81.69350915484958,0,3,8,2,3,2,3,4,6,10,17,0,664,16.475841760635376,5,"['01_product_principles', '07_content', '05_safety']","['T13', 'T14', 'T12', 'T11', 'T10']","['M01_00013', 'M01_00014', 'M01_00012', 'M01_00011', 'M01_00010']",
1,ok,cag_oracle_memory,T15,15,Define mobile UX routes,49.26441227237228,37.5,66.66666666666666,66.66666666666666,66.66666666666666,47.05882352941176,76.47058823529412,44.827586206896555,34.48275862068966,242,0.3159941662615459,0,29,10,85.31111111111112,83.777174949646,0,3,8,2,3,2,3,4,6,8,17,0,661,14.600542545318604,5,"['01_product_principles', '07_content', '05_safety']","['T10', 'T05', 'T01', 'T14', 'T09']","['M01_00010', 'M01_00005', 'M01_00001', 'M01_00014', 'M01_00009']",
1,ok,cag,T16,16,Handle complex edge cases,64.91690206942482,66.66666666666666,100.0,50.0,75.0,57.14285714285714,100.0,36.206896551724135,50.0,694,0.1440922190201729,0,58,29,75.35555555555555,63.95369900597466,0,4,6,2,2,1,2,3,4,12,21,0,1109,32.4416708946228,15,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T11', 'T14', 'T12', 'T15', 'T01', 'T09', 'T13', 'T04', 'T08', 'T02', 'T07', 'T05', 'T03', 'T06']","['M01_00010', 'M01_00011', 'M01_00014', 'M01_00012', 'M01_00015', 'M01_00001', 'M01_00009', 'M01_00013', 'M01_00004', 'M01_00008', 'M01_00002', 'M01_00007', 'M01_00005', 'M01_00003', 'M01_00006']",
1,ok,cag_scoped,T16,16,Handle complex edge cases,61.359375858443116,66.66666666666666,100.0,50.0,75.0,47.61904761904761,71.42857142857143,53.57142857142857,60.71428571428571,229,0.3119151590767311,0,28,17,85.6888888888889,78.82012552685208,0,4,6,2,2,1,2,3,4,10,21,0,644,19.06188702583313,5,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T12', 'T11', 'T14', 'T05']","['M01_00010', 'M01_00012', 'M01_00011', 'M01_00014', 'M01_00005']",
1,ok,cag_scoped_promptonly,T16,16,Handle complex edge cases,47.70684656806219,66.66666666666666,50.0,50.0,50.0,28.57142857142857,52.38095238095239,40.74074074074074,55.55555555555556,238,0.22008803521408565,0,27,15,85.4888888888889,75.67195839352078,0,4,6,1,2,1,2,2,4,6,21,0,653,21.8952374458313,5,"['02_behavior_science', '06_testing', '05_safety']","['T12', 'T15', 'T14', 'T11', 'T13']","['M01_00012', 'M01_00015', 'M01_00014', 'M01_00011', 'M01_00013']",
1,ok,cag_oracle_memory,T16,16,Handle complex edge cases,82.52440691083576,83.33333333333334,100.0,100.0,100.0,71.42857142857143,71.42857142857143,53.57142857142857,92.85714285714286,229,0.3119151590767311,0,28,26,85.6888888888889,76.27561171849568,0,5,6,2,2,2,2,4,4,15,21,0,644,21.351949453353882,5,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T12', 'T11', 'T14', 'T05']","['M01_00010', 'M01_00012', 'M01_00011', 'M01_00014', 'M01_00005']",
1,ok,cag,T17,17,Create testing strategy,67.01395051966773,50.0,100.0,100.0,100.0,61.111111111111114,100.0,30.508474576271187,44.06779661016949,749,0.13351134846461948,0,59,26,76.62222222222222,80.32838530010648,0,3,6,4,4,4,4,8,8,11,18,0,1052,17.704453229904175,16,"['06_testing', '07_content']","['T14', 'T10', 'T16', 'T15', 'T01', 'T13', 'T04', 'T11', 'T09', 'T07', 'T12', 'T02', 'T08', 'T05', 'T03', 'T06']","['M01_00014', 'M01_00010', 'M01_00016', 'M01_00015', 'M01_00001', 'M01_00013', 'M01_00004', 'M01_00011', 'M01_00009', 'M01_00007', 'M01_00012', 'M01_00002', 'M01_00008', 'M01_00005', 'M01_00003', 'M01_00006']",
1,ok,cag_scoped,T17,17,Create testing strategy,88.56824327490064,100.0,100.0,100.0,100.0,72.22222222222221,88.88888888888889,51.61290322580645,70.96774193548387,251,0.35413899955732625,0,31,22,87.68888888888888,80.24654971228705,0,6,6,4,4,4,4,8,8,13,18,0,554,17.77810525894165,5,"['06_testing', '07_content']","['T16', 'T14', 'T10', 'T04', 'T13']","['M01_00016', 'M01_00014', 'M01_00010', 'M01_00004', 'M01_00013']",
1,ok,cag_scoped_promptonly,T17,17,Create testing strategy,73.04070907772912,100.0,100.0,100.0,100.0,33.33333333333333,55.55555555555556,35.714285714285715,35.714285714285715,257,0.21616947686986598,0,28,10,87.57777777777778,83.15979666180081,0,6,6,4,4,4,4,8,8,6,18,0,559,15.156183004379272,5,"['06_testing', '07_content']","['T13', 'T15', 'T16', 'T14', 'T12']","['M01_00013', 'M01_00015', 'M01_00016', 'M01_00014', 'M01_00012']",
1,ok,cag_oracle_memory,T17,17,Create testing strategy,73.80072763146295,50.0,100.0,100.0,100.0,77.77777777777779,88.88888888888889,51.61290322580645,83.87096774193549,251,0.35413899955732625,0,31,26,87.68888888888888,81.2727631462945,0,3,6,4,4,4,4,8,8,14,18,0,554,16.85451316833496,5,"['06_testing', '07_content']","['T16', 'T14', 'T10', 'T04', 'T13']","['M01_00016', 'M01_00014', 'M01_00010', 'M01_00004', 'M01_00013']",
1,ok,cag,T18,18,Define foraging source policy,34.80367397491378,16.666666666666664,33.33333333333333,0.0,16.666666666666664,59.09090909090909,100.0,36.666666666666664,36.666666666666664,806,0.12406947890818859,0,60,22,72.22222222222221,77.84214496612549,0,1,6,1,3,0,1,1,4,13,22,0,1250,19.94206953048706,17,"['07_content', '01_product_principles', '02_behavior_science']","['T17', 'T13', 'T10', 'T01', 'T16', 'T14', 'T15', 'T04', 'T11', 'T09', 'T07', 'T06', 'T12', 'T02', 'T08', 'T05', 'T03']","['M01_00017', 'M01_00013', 'M01_00010', 'M01_00001', 'M01_00016', 'M01_00014', 'M01_00015', 'M01_00004', 'M01_00011', 'M01_00009', 'M01_00007', 'M01_00006', 'M01_00012', 'M01_00002', 'M01_00008', 'M01_00005', 'M01_00003']",
1,ok,cag_scoped,T18,18,Define foraging source policy,7.344192113654781,33.33333333333333,33.33333333333333,0.0,16.666666666666664,13.636363636363635,72.72727272727273,53.333333333333336,16.666666666666664,260,0.27972027972027974,0,30,5,84.35555555555555,71.27577702204387,15.0,2,6,1,3,0,1,1,4,3,22,1,704,25.851800680160522,5,"['07_content', '01_product_principles', '02_behavior_science']","['T16', 'T13', 'T10', 'T06', 'T14']","['M01_00016', 'M01_00013', 'M01_00010', 'M01_00006', 'M01_00014']",
1,ok,cag_scoped_promptonly,T18,18,Define foraging source policy,17.974611286375257,33.33333333333333,0.0,0.0,0.0,50.0,59.09090909090909,44.827586206896555,55.172413793103445,263,0.2246802627030764,0,29,16,84.31111111111112,79.81668419308133,15.0,2,6,0,3,0,1,0,4,11,22,1,706,18.164984226226807,5,"['07_content', '01_product_principles', '02_behavior_science']","['T17', 'T13', 'T15', 'T16', 'T14']","['M01_00017', 'M01_00013', 'M01_00015', 'M01_00016', 'M01_00014']",
1,ok,cag_oracle_memory,T18,18,Define foraging source policy,3.3811083431147573,33.33333333333333,0.0,0.0,0.0,13.636363636363635,72.72727272727273,53.333333333333336,20.0,260,0.27972027972027974,0,30,6,84.35555555555555,74.96739996804132,15.0,2,6,0,3,0,1,0,4,3,22,1,704,22.529340028762817,5,"['07_content', '01_product_principles', '02_behavior_science']","['T16', 'T13', 'T10', 'T06', 'T14']","['M01_00016', 'M01_00013', 'M01_00010', 'M01_00006', 'M01_00014']",
1,ok,cag,T19,19,Optimize context layering,60.53802244663238,66.66666666666666,75.0,75.0,75.0,45.83333333333333,100.0,39.34426229508197,27.86885245901639,851,0.11750881316098707,0,61,17,72.22222222222221,81.5800224410163,0,4,6,3,4,3,4,6,8,11,24,0,1250,16.577979803085327,18,"['03_local_data', '06_testing', '01_product_principles']","['T17', 'T14', 'T15', 'T01', 'T16', 'T10', 'T04', 'T12', 'T11', 'T09', 'T13', 'T07', 'T02', 'T06', 'T05', 'T03', 'T08', 'T18']","['M01_00017', 'M01_00014', 'M01_00015', 'M01_00001', 'M01_00016', 'M01_00010', 'M01_00004', 'M01_00012', 'M01_00011', 'M01_00009', 'M01_00013', 'M01_00007', 'M01_00002', 'M01_00006', 'M01_00005', 'M01_00003', 'M01_00008', 'M01_00018']",
1,ok,cag_scoped,T19,19,Optimize context layering,67.31142443201277,66.66666666666666,75.0,75.0,75.0,62.5,75.0,54.54545454545454,51.515151515151516,255,0.29411764705882354,0,33,17,85.46666666666667,79.00910986794366,0,4,6,3,4,3,4,6,8,15,24,0,654,18.891801118850708,5,"['03_local_data', '06_testing', '01_product_principles']","['T16', 'T15', 'T10', 'T14', 'T13']","['M01_00016', 'M01_00015', 'M01_00010', 'M01_00014', 'M01_00013']",
1,ok,cag_scoped_promptonly,T19,19,Optimize context layering,63.206995712174304,66.66666666666666,100.0,100.0,100.0,37.5,58.333333333333336,58.333333333333336,29.166666666666668,252,0.23148148148148148,0,24,7,85.53333333333333,68.49957121743095,0,4,6,4,4,4,4,8,8,9,24,0,651,28.350385904312134,5,"['03_local_data', '06_testing', '01_product_principles']","['T17', 'T18', 'T15', 'T14', 'T16']","['M01_00017', 'M01_00018', 'M01_00015', 'M01_00014', 'M01_00016']",
1,ok,cag_oracle_memory,T19,19,Optimize context layering,50.59690378422207,66.66666666666666,75.0,75.0,75.0,20.833333333333336,75.0,54.54545454545454,12.121212121212121,255,0.29411764705882354,0,33,4,85.46666666666667,74.22371175554063,0,4,6,3,4,3,4,6,8,5,24,0,654,23.198659420013428,5,"['03_local_data', '06_testing', '01_product_principles']","['T16', 'T15', 'T10', 'T14', 'T13']","['M01_00016', 'M01_00015', 'M01_00010', 'M01_00014', 'M01_00013']",
1,ok,cag,T20,20,Produce final build plan,67.02172603666996,77.77777777777779,75.0,100.0,87.5,45.16129032258064,100.0,49.2063492063492,39.682539682539684,902,0.11086474501108648,0,63,25,74.44444444444444,76.83210187488132,0,7,9,3,4,1,1,4,5,14,31,0,1150,20.85110831260681,19,['07_content'],"['T17', 'T14', 'T15', 'T02', 'T01', 'T10', 'T16', 'T03', 'T11', 'T09', 'T04', 'T19', 'T08', 'T07', 'T05', 'T13', 'T12', 'T18', 'T06']","['M01_00017', 'M01_00014', 'M01_00015', 'M01_00002', 'M01_00001', 'M01_00010', 'M01_00016', 'M01_00003', 'M01_00011', 'M01_00009', 'M01_00004', 'M01_00019', 'M01_00008', 'M01_00007', 'M01_00005', 'M01_00013', 'M01_00012', 'M01_00018', 'M01_00006']",
1,ok,cag_scoped,T20,20,Produce final build plan,29.913895839882578,66.66666666666666,25.0,0.0,12.5,6.451612903225806,67.74193548387096,67.74193548387096,19.35483870967742,241,0.28108686922768034,0,31,6,89.13333333333333,77.5250678592258,0,6,9,1,4,0,1,1,5,2,31,0,489,20.227438926696777,5,['07_content'],"['T02', 'T16', 'T15', 'T10', 'T03']","['M01_00002', 'M01_00016', 'M01_00015', 'M01_00010', 'M01_00003']",
1,ok,cag_scoped_promptonly,T20,20,Produce final build plan,35.554897937203826,66.66666666666666,75.0,100.0,87.5,12.903225806451612,35.483870967741936,52.38095238095239,33.33333333333333,248,0.14308012486992716,0,21,7,88.97777777777777,83.71631701787314,15.0,6,9,3,4,1,1,4,5,4,31,1,496,14.655314683914185,5,['07_content'],"['T13', 'T19', 'T15', 'T18', 'T17']","['M01_00013', 'M01_00019', 'M01_00015', 'M01_00018', 'M01_00017']",
1,ok,cag_oracle_memory,T20,20,Produce final build plan,28.820345214983895,44.44444444444444,25.0,0.0,12.5,22.58064516129032,67.74193548387096,67.74193548387096,29.03225806451613,241,0.28108686922768034,0,31,9,89.13333333333333,78.56427060233221,0,4,9,1,4,0,1,1,5,7,31,0,489,19.292156457901,5,['07_content'],"['T02', 'T16', 'T15', 'T10', 'T03']","['M01_00002', 'M01_00016', 'M01_00015', 'M01_00010', 'M01_00003']",
1,ok,cag,T21,21,Refactor architecture safely,50.15848679765066,37.5,0.0,100.0,50.0,60.0,100.0,31.25,59.375,958,0.10438413361169102,0,64,38,71.06666666666666,69.78201309839885,0,3,8,0,4,2,2,2,6,12,20,0,1302,27.19618821144104,20,"['01_product_principles', '04_session_workflows']","['T20', 'T17', 'T01', 'T15', 'T16', 'T14', 'T10', 'T09', 'T04', 'T11', 'T02', 'T07', 'T19', 'T03', 'T13', 'T05', 'T08', 'T06', 'T12', 'T18']","['M01_00020', 'M01_00017', 'M01_00001', 'M01_00015', 'M01_00016', 'M01_00014', 'M01_00010', 'M01_00009', 'M01_00004', 'M01_00011', 'M01_00002', 'M01_00007', 'M01_00019', 'M01_00003', 'M01_00013', 'M01_00005', 'M01_00008', 'M01_00006', 'M01_00012', 'M01_00018']",
1,ok,cag_scoped,T21,21,Refactor architecture safely,40.65654510455661,50.0,0.0,0.0,0.0,55.00000000000001,75.0,53.57142857142857,82.14285714285714,252,0.2976190476190476,0,28,23,86.73333333333333,78.92117712232802,0,4,8,0,4,0,2,0,6,11,20,0,597,18.970940589904785,5,"['01_product_principles', '04_session_workflows']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag_scoped_promptonly,T21,21,Refactor architecture safely,28.435575301382276,37.5,0.0,50.0,25.0,20.0,35.0,35.0,50.0,260,0.1346153846153846,0,20,10,86.55555555555556,82.00197458267212,0,3,8,0,4,1,2,1,6,4,20,0,605,16.198222875595093,5,"['01_product_principles', '04_session_workflows']","['T20', 'T15', 'T01', 'T17', 'T19']","['M01_00020', 'M01_00015', 'M01_00001', 'M01_00017', 'M01_00019']",
1,ok,cag_oracle_memory,T21,21,Refactor architecture safely,28.434460052490238,37.5,0.0,0.0,0.0,35.0,75.0,53.57142857142857,46.42857142857143,252,0.2976190476190476,0,28,13,86.73333333333333,81.71267191569011,0,3,8,0,4,0,2,0,6,7,20,0,597,16.458595275878906,5,"['01_product_principles', '04_session_workflows']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag,T22,22,Add cross-lane feature,52.76930181418524,42.857142857142854,0.0,100.0,50.0,61.904761904761905,100.0,32.30769230769231,60.0,1013,0.09871668311944719,0,65,39,68.02222222222223,75.57462586296928,0,3,7,0,4,2,2,2,6,13,21,0,1439,21.982836723327637,21,"['01_product_principles', '02_behavior_science', '06_testing']","['T20', 'T17', 'T21', 'T01', 'T14', 'T15', 'T04', 'T16', 'T10', 'T11', 'T13', 'T19', 'T09', 'T07', 'T12', 'T02', 'T05', 'T03', 'T08', 'T06', 'T18']","['M01_00020', 'M01_00017', 'M01_00021', 'M01_00001', 'M01_00014', 'M01_00015', 'M01_00004', 'M01_00016', 'M01_00010', 'M01_00011', 'M01_00013', 'M01_00019', 'M01_00009', 'M01_00007', 'M01_00012', 'M01_00002', 'M01_00005', 'M01_00003', 'M01_00008', 'M01_00006', 'M01_00018']",
1,ok,cag_scoped,T22,22,Add cross-lane feature,42.401519875798904,28.57142857142857,0.0,100.0,50.0,47.61904761904761,71.42857142857143,53.57142857142857,64.28571428571429,252,0.2834467120181406,0,28,18,84.93333333333332,79.02817805608113,0,2,7,0,4,2,2,2,6,10,21,0,678,18.874639749526978,5,"['01_product_principles', '02_behavior_science', '06_testing']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag_scoped_promptonly,T22,22,Add cross-lane feature,7.3920621572373415,0.0,0.0,0.0,0.0,14.285714285714285,38.095238095238095,44.44444444444444,38.88888888888889,260,0.14652014652014653,0,18,7,84.75555555555556,83.02208873960707,0,0,7,0,4,0,2,0,6,3,21,0,686,15.280120134353638,5,"['01_product_principles', '02_behavior_science', '06_testing']","['T21', 'T20', 'T17', 'T15', 'T19']","['M01_00021', 'M01_00020', 'M01_00017', 'M01_00015', 'M01_00019']",
1,ok,cag_oracle_memory,T22,22,Add cross-lane feature,23.9414602019749,14.285714285714285,0.0,50.0,25.0,28.57142857142857,71.42857142857143,53.57142857142857,50.0,252,0.2834467120181406,0,28,14,84.93333333333332,80.641258292728,0,1,7,0,4,1,2,1,6,6,21,0,678,17.4228675365448,5,"['01_product_principles', '02_behavior_science', '06_testing']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag,T23,23,Preserve schema with migration,17.697730464622914,14.285714285714285,0.0,50.0,25.0,13.636363636363635,100.0,33.33333333333333,7.575757575757576,1062,0.09416195856873823,0,66,5,67.82222222222222,70.7819930712382,0,1,7,0,4,1,2,1,6,3,22,0,1448,26.29620623588562,22,"['03_local_data', '06_testing', '05_safety']","['T20', 'T17', 'T14', 'T04', 'T21', 'T16', 'T01', 'T10', 'T22', 'T15', 'T13', 'T11', 'T09', 'T19', 'T12', 'T02', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M01_00020', 'M01_00017', 'M01_00014', 'M01_00004', 'M01_00021', 'M01_00016', 'M01_00001', 'M01_00010', 'M01_00022', 'M01_00015', 'M01_00013', 'M01_00011', 'M01_00009', 'M01_00019', 'M01_00012', 'M01_00002', 'M01_00007', 'M01_00003', 'M01_00008', 'M01_00005', 'M01_00018', 'M01_00006']",
1,ok,cag_scoped,T23,23,Preserve schema with migration,33.10658990634709,28.57142857142857,25.0,50.0,37.5,31.818181818181817,68.18181818181817,53.57142857142857,25.0,252,0.2705627705627705,0,28,7,85.82222222222222,80.68092425664265,0,2,7,1,4,1,2,2,6,7,22,0,638,17.387168169021606,5,"['03_local_data', '06_testing', '05_safety']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag_scoped_promptonly,T23,23,Preserve schema with migration,36.13639156704444,42.857142857142854,25.0,50.0,37.5,27.27272727272727,40.909090909090914,50.0,44.44444444444444,271,0.15095605501509562,0,18,8,85.39999999999999,80.18720865249634,0,3,7,1,4,1,2,2,6,6,22,0,657,17.831512212753296,5,"['03_local_data', '06_testing', '05_safety']","['T21', 'T17', 'T20', 'T14', 'T22']","['M01_00021', 'M01_00017', 'M01_00020', 'M01_00014', 'M01_00022']",
1,ok,cag_oracle_memory,T23,23,Preserve schema with migration,26.521246118701036,28.57142857142857,0.0,50.0,25.0,22.727272727272727,68.18181818181817,53.57142857142857,28.57142857142857,252,0.2705627705627705,0,28,8,85.82222222222222,85.782909128401,0,2,7,0,4,1,2,1,6,5,22,0,638,12.795381784439087,5,"['03_local_data', '06_testing', '05_safety']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag,T24,24,Harden offline export/import edge cases,12.625885129518556,0.0,0.0,50.0,25.0,13.043478260869565,100.0,34.32835820895522,8.955223880597014,1115,0.08968609865470852,0,67,6,67.95555555555556,72.89382696151733,0,0,7,0,5,1,2,1,7,3,23,0,1442,24.3955557346344,23,"['06_testing', '02_behavior_science']","['T20', 'T17', 'T16', 'T14', 'T21', 'T01', 'T10', 'T22', 'T04', 'T15', 'T23', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T12', 'T03', 'T08', 'T05', 'T18', 'T06']","['M01_00020', 'M01_00017', 'M01_00016', 'M01_00014', 'M01_00021', 'M01_00001', 'M01_00010', 'M01_00022', 'M01_00004', 'M01_00015', 'M01_00023', 'M01_00011', 'M01_00009', 'M01_00019', 'M01_00002', 'M01_00013', 'M01_00007', 'M01_00012', 'M01_00003', 'M01_00008', 'M01_00005', 'M01_00018', 'M01_00006']",
1,ok,cag_scoped,T24,24,Harden offline export/import edge cases,19.705796277078456,0.0,0.0,50.0,25.0,30.434782608695656,65.21739130434783,53.57142857142857,28.57142857142857,252,0.2587991718426501,0,28,8,87.13333333333333,66.05499002668593,0,0,7,0,5,1,2,1,7,7,23,0,579,30.550508975982666,5,"['06_testing', '02_behavior_science']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag_scoped_promptonly,T24,24,Harden offline export/import edge cases,12.900552158581462,0.0,0.0,50.0,25.0,13.043478260869565,34.78260869565217,61.53846153846154,30.76923076923077,269,0.12930337805075157,0,13,4,86.75555555555555,81.56052986780801,0,0,7,0,5,1,2,1,7,3,23,0,596,16.59552311897278,5,"['06_testing', '02_behavior_science']","['T17', 'T20', 'T21', 'T23', 'T22']","['M01_00017', 'M01_00020', 'M01_00021', 'M01_00023', 'M01_00022']",
1,ok,cag_oracle_memory,T24,24,Harden offline export/import edge cases,29.446458707660046,28.57142857142857,0.0,50.0,25.0,30.434782608695656,65.21739130434783,53.57142857142857,32.142857142857146,252,0.2587991718426501,0,28,9,87.13333333333333,68.69266165627373,0,2,7,0,5,1,2,1,7,7,23,0,579,28.176604509353638,5,"['06_testing', '02_behavior_science']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag,T25,25,Handle safety-sensitive domain incident,30.955963524515663,14.285714285714285,0.0,66.66666666666666,33.33333333333333,41.66666666666667,100.0,35.294117647058826,50.0,1167,0.0856898029134533,0,68,34,64.95555555555555,78.25984451505873,0,1,7,0,4,2,3,2,7,10,24,0,1577,19.566139936447144,24,"['02_behavior_science', '06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T01', 'T24', 'T10', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T02', 'T19', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M01_00020', 'M01_00017', 'M01_00021', 'M01_00016', 'M01_00014', 'M01_00001', 'M01_00024', 'M01_00010', 'M01_00022', 'M01_00004', 'M01_00015', 'M01_00023', 'M01_00012', 'M01_00011', 'M01_00009', 'M01_00002', 'M01_00019', 'M01_00013', 'M01_00007', 'M01_00003', 'M01_00008', 'M01_00005', 'M01_00018', 'M01_00006']",
1,ok,cag_scoped,T25,25,Handle safety-sensitive domain incident,43.55479089921619,42.857142857142854,0.0,33.33333333333333,16.666666666666664,58.333333333333336,62.5,53.57142857142857,85.71428571428571,252,0.24801587301587302,0,28,24,85.28888888888889,79.71401055653891,0,3,7,0,4,1,3,1,7,14,24,0,662,18.25739049911499,5,"['02_behavior_science', '06_testing', '05_safety']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag_scoped_promptonly,T25,25,Handle safety-sensitive domain incident,33.36147812242357,28.57142857142857,0.0,100.0,50.0,25.0,33.33333333333333,38.095238095238095,76.19047619047619,258,0.12919896640826872,0,21,16,85.15555555555557,79.56368525822958,0,2,7,0,4,3,3,3,7,6,24,0,668,18.392683267593384,5,"['02_behavior_science', '06_testing', '05_safety']","['T12', 'T02', 'T21', 'T20', 'T17']","['M01_00012', 'M01_00002', 'M01_00021', 'M01_00020', 'M01_00017']",
1,ok,cag_oracle_memory,T25,25,Handle safety-sensitive domain incident,10.64125927564833,0.0,0.0,33.33333333333333,16.666666666666664,12.5,62.5,53.57142857142857,39.285714285714285,252,0.24801587301587302,0,28,11,85.28888888888889,78.837038675944,0,0,7,0,4,1,3,1,7,3,24,0,662,19.04666519165039,5,"['02_behavior_science', '06_testing', '05_safety']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag,T26,26,Write full-system technical docs,34.26291231443012,14.285714285714285,0.0,100.0,50.0,40.0,100.0,36.231884057971016,34.78260869565217,1221,0.0819000819000819,0,69,24,65.88888888888889,74.68805683983697,0,1,7,0,4,2,2,2,6,10,25,0,1535,22.78074884414673,25,"['06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T24', 'T01', 'T10', 'T25', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M01_00020', 'M01_00017', 'M01_00021', 'M01_00016', 'M01_00014', 'M01_00024', 'M01_00001', 'M01_00010', 'M01_00025', 'M01_00022', 'M01_00004', 'M01_00015', 'M01_00023', 'M01_00012', 'M01_00011', 'M01_00009', 'M01_00019', 'M01_00002', 'M01_00013', 'M01_00007', 'M01_00003', 'M01_00008', 'M01_00005', 'M01_00018', 'M01_00006']",
1,ok,cag_scoped,T26,26,Write full-system technical docs,16.746602736594188,14.285714285714285,0.0,50.0,25.0,48.0,60.0,53.57142857142857,67.85714285714286,252,0.23809523809523808,0,28,19,87.42222222222222,81.52376572291055,15.0,1,7,0,4,1,2,1,6,12,25,1,566,16.628610849380493,5,"['06_testing', '05_safety']","['T16', 'T10', 'T20', 'T14', 'T04']","['M01_00016', 'M01_00010', 'M01_00020', 'M01_00014', 'M01_00004']",
1,ok,cag_scoped_promptonly,T26,26,Write full-system technical docs,10.781347213745116,0.0,0.0,50.0,25.0,8.0,32.0,57.14285714285714,35.714285714285715,274,0.11678832116788321,0,14,5,86.93333333333332,71.20138804117839,0,0,7,0,4,1,2,1,6,2,25,0,588,25.918750762939453,5,"['06_testing', '05_safety']","['T25', 'T17', 'T21', 'T20', 'T24']","['M01_00025', 'M01_00017', 'M01_00021', 'M01_00020', 'M01_00024']",
