mode,task_index,score,score,checklist_quality,checklist_quality,source_evidence_recall,source_evidence_recall,domain_rule_recall,domain_rule_recall,evidence_recall,evidence_recall,continuity_recall,continuity_recall,token_efficiency,token_efficiency,latency_efficiency,latency_efficiency,memory_recall,memory_recall,memory_precision,memory_precision,memory_usage_rate,memory_usage_rate,continuity_per_memory_token,continuity_per_memory_token,contradiction_penalty,contradiction_penalty,prompt_tokens,prompt_tokens,latency_seconds,latency_seconds
cag_scoped,9,29.738796704221652,1.8887384176689164,16.666666666666664,0.0,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,36.11111111111111,4.811252243246886,86.42222222222222,0.0,76.34633708883216,5.530213060889919,100.0,0.0,41.37931034482759,0.0,31.034482758620687,3.448275862068969,0.471698113207547,0.0,0.0,0.0,611.0,0.0,21.288296620051067,4.977191754800924
cag_scoped,10,33.73868104565333,11.15446389961343,38.888888888888886,9.622504486493765,11.111111111111109,19.245008972987524,11.111111111111109,19.245008972987524,11.111111111111109,19.245008972987524,40.476190476190474,8.247860988423225,85.97777777777777,0.0,79.9538188510471,3.55426224568361,92.85714285714285,0.0,48.14814814814815,0.0,40.74074074074074,12.830005981991688,0.42989417989417894,0.0,0.0,0.0,631.0,0.0,18.041563034057617,3.198836021115251
cag_scoped,11,61.38457384208397,1.9179598448133433,33.33333333333333,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.111111111111114,4.811252243246875,85.84444444444445,0.0,74.83516198617441,2.232724143949371,91.66666666666667,0.0,47.82608695652174,0.0,57.971014492753625,5.020437123388055,0.40381791483113,0.0,0.0,0.0,637.0,0.0,22.648354212443035,2.0094517295544274
cag_scoped,12,38.83545244520682,3.8376393937214637,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.58333333333333,9.547032697824667,85.91111111111111,0.0,80.96746674290411,2.4504646958305374,100.0,0.0,53.333333333333336,0.0,55.55555555555555,9.622504486493757,0.478468899521531,0.0,0.0,0.0,634.0,0.0,17.12927993138631,2.2054182262474873
cag_scoped,13,60.552872975154116,4.183808463468647,50.0,16.666666666666664,66.66666666666666,0.0,66.66666666666666,0.0,66.66666666666666,0.0,64.70588235294117,15.563243006262288,85.31111111111112,0.0,81.74089228665387,0.3989484899647959,100.0,0.0,60.7142857142857,0.0,55.952380952380956,13.521210347143509,0.452488687782805,0.0,5.0,8.660254037844387,661.0,0.0,16.433196942011516,0.35905364096831344
cag_scoped,14,63.51337920499524,16.342967692657037,61.11111111111111,25.458753860865784,66.66666666666667,14.433756729740647,66.66666666666667,14.433756729740647,66.66666666666667,14.433756729740647,62.74509803921569,12.24509411450666,86.22222222222223,0.0,77.53399893089578,1.3004895567253574,82.35294117647058,0.0,56.00000000000001,0.0,78.66666666666667,6.110100926607789,0.367647058823529,0.0,0.0,0.0,620.0,0.0,20.219400962193806,1.1704406010528228
cag_scoped,15,50.80086936317601,15.115220665172142,37.5,0.0,66.66666666666667,33.333333333333336,66.66666666666667,33.333333333333336,66.66666666666667,33.333333333333336,50.98039215686274,17.9708850782582,85.31111111111112,0.0,80.56013893198084,3.1485991640035484,76.47058823529412,0.0,44.82758620689656,0.0,39.08045977011494,26.109923428966777,0.315994166261545,0.0,0.0,0.0,661.0,0.0,17.495874961217243,2.8337392476031993
cag_scoped,16,56.73712298366507,4.907297329383653,66.66666666666666,0.0,66.66666666666667,28.867513459481287,50.0,0.0,58.333333333333336,14.433756729740644,46.03174603174603,7.273929674533082,85.68888888888891,0.0,80.08690154110944,2.154497264577446,71.42857142857143,0.0,53.57142857142858,0.0,51.19047619047618,8.987898137227084,0.311915159076731,0.0,0.0,0.0,644.0,0.0,17.921788613001507,1.9390475381197008
cag_scoped,17,81.72874046611786,9.996259966296178,94.44444444444446,9.622504486493755,91.66666666666667,14.433756729740647,91.66666666666667,14.433756729740647,91.66666666666667,14.433756729740647,64.81481481481481,8.486251286955252,87.68888888888888,0.0,81.4814540191933,1.1150964427724661,88.88888888888887,0.0,51.61290322580644,0.0,65.59139784946237,4.927500747264349,0.3541389995573259,0.0,0.0,0.0,554.0,0.0,16.666691382726032,1.0035867984952116
cag_scoped,18,24.961284435272216,8.123456654466146,33.33333333333333,0.0,11.111111111111109,19.245008972987524,33.333333333333336,57.735026918962575,22.222222222222218,25.45875386086578,16.666666666666668,5.248638810814779,84.35555555555555,0.0,78.43955463833278,6.440857133131591,72.72727272727273,0.0,53.333333333333336,0.0,20.0,5.773502691896259,0.279720279720279,0.0,5.0,8.660254037844387,704.0,0.0,19.40440082550049,5.796771419818428
cag_scoped,19,59.50647733568261,10.775658346417098,66.66666666666666,0.0,75.0,0.0,75.0,0.0,75.0,0.0,43.05555555555555,26.787918780535986,85.46666666666665,0.0,76.29217801270661,6.3278326337936734,75.0,0.0,54.54545454545454,0.0,34.343434343434346,22.336711502521194,0.294117647058823,0.0,0.0,0.0,654.0,0.0,21.337039788564045,5.695049370414305
cag_scoped,20,36.183979915998314,9.328843902840415,70.37037037037037,16.972502573910518,41.666666666666664,14.433756729740644,0.0,0.0,20.833333333333332,7.216878364870322,13.978494623655914,8.11810154330188,89.13333333333333,0.0,77.53228072766905,1.651536118358947,67.74193548387096,0.0,67.74193548387096,0.0,22.580645161290324,8.534681648595452,0.28108686922768,0.0,0.0,0.0,489.0,0.0,20.22094734509786,1.4863825065230505
cag_scoped,21,39.919155207139475,5.169145323703192,45.833333333333336,7.216878364870324,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,7.637626158259732,86.73333333333333,0.0,80.1821873806141,1.1829578777380254,75.0,0.0,53.57142857142858,0.0,77.38095238095238,8.24786098842322,0.297619047619047,0.0,0.0,0.0,597.0,0.0,17.836031357447307,1.064662089964223
cag_scoped,22,32.34620822131444,8.82864444882997,23.809523809523807,8.247860988423223,0.0,0.0,66.66666666666667,28.867513459481287,33.333333333333336,14.433756729740644,36.507936507936506,9.912695235553008,84.93333333333332,0.0,79.84621895684135,2.3661991419869834,71.42857142857143,0.0,53.57142857142858,0.0,48.80952380952382,14.433756729740644,0.28344671201814,0.0,0.0,0.0,678.0,0.0,18.138402938842773,2.129579227788283
cag_scoped,23,33.54303280445703,3.078735429362055,33.33333333333333,8.24786098842322,8.333333333333334,14.433756729740644,66.66666666666667,28.867513459481287,37.5,12.5,28.787878787878793,9.462118179391513,85.82222222222224,0.0,83.63257337499549,2.7266471486324524,68.18181818181817,0.0,53.57142857142858,0.0,34.523809523809526,10.91089451179962,0.27056277056277,0.0,0.0,0.0,638.0,0.0,14.730683962504068,2.453982433769205
cag_scoped,24,20.987861026583577,2.4053446532436684,9.523809523809524,8.247860988423225,0.0,0.0,66.66666666666667,28.867513459481287,33.333333333333336,14.433756729740644,20.28985507246377,9.050721736809276,87.13333333333333,0.0,76.24904261695013,8.834554157877383,65.21739130434783,0.0,53.57142857142858,0.0,29.76190476190476,5.45544725589981,0.25879917184265,0.0,0.0,0.0,579.0,0.0,21.375861644744873,7.951098742089652
cag_scoped,25,36.68086986640648,12.534155074129636,33.33333333333332,16.495721976846443,0.0,0.0,44.444444444444436,19.245008972987524,22.222222222222218,9.622504486493762,45.833333333333336,15.023130314433288,85.28888888888889,0.0,82.79809775175872,2.7480221689100235,62.5,0.0,53.57142857142858,0.0,64.28571428571428,21.42857142857143,0.248015873015873,0.0,0.0,0.0,662.0,0.0,15.481712023417154,2.4732199520190283
cag_scoped,26,30.663033926060592,1.8339808047918262,14.285714285714285,0.0,0.0,0.0,50.0,0.0,25.0,0.0,45.333333333333336,4.618802153517007,87.42222222222222,0.0,79.83355133621781,2.835073355821469,60.0,0.0,53.57142857142858,0.0,60.71428571428572,12.371791482634839,0.238095238095238,0.0,10.0,8.660254037844387,566.0,0.0,18.149803797403973,2.55156602023932
cag_scoped,27,28.241128483261864,8.062351591427307,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.307692307692314,19.985201625794733,85.71111111111111,0.0,74.66547347881176,6.833962104600844,57.692307692307686,0.0,53.57142857142858,0.0,72.61904761904762,35.05340920079871,0.228937728937728,0.0,5.0,8.660254037844387,643.0,0.0,22.801073869069416,6.1505658941407475
cag_scoped,28,13.602780919651927,3.9602974220371405,0.0,0.0,0.0,0.0,33.333333333333336,28.867513459481287,16.666666666666668,14.433756729740644,19.753086419753085,2.138334330331946,86.73333333333333,0.0,83.42130184173584,0.2932662740584737,55.555555555555564,0.0,53.57142857142858,0.0,34.523809523809526,4.12393049421161,0.22045855379188697,0.0,0.0,0.0,597.0,0.0,14.920828342437744,0.26393964665261627
cag_scoped,29,33.677184008315756,4.758854776716191,28.57142857142857,0.0,50.0,0.0,16.666666666666668,28.867513459481287,33.333333333333336,14.433756729740644,35.714285714285715,3.5714285714285694,85.33333333333333,0.0,82.3850674982424,2.542970762258645,53.57142857142858,0.0,53.57142857142858,0.0,63.095238095238095,8.987898137227084,0.21258503401360498,0.0,0.0,0.0,660.0,0.0,15.853439251581827,2.2886736860327828
cag_scoped,30,30.21193958925109,8.28291143738217,9.523809523809524,16.495721976846447,8.333333333333334,14.433756729740644,50.0,0.0,29.166666666666668,7.216878364870322,45.97701149425288,3.981725994411215,84.62222222222222,0.0,73.68175312324807,4.110299335788495,51.72413793103448,0.0,53.57142857142858,0.0,91.66666666666667,2.061965247105807,0.20525451559934296,0.0,0.0,0.0,692.0,0.0,23.68642218907674,3.699269402209651
cag_scoped_promptonly,1,0.0,0.0,90.47619047619048,8.24786098842323,100.0,0.0,33.333333333333336,57.735026918962575,66.66666666666667,28.867513459481287,,,90.02222222222223,0.0,83.53552217836733,0.5115999432836621,,,,,,,,,0.0,0.0,449.0,0.0,14.8180300394694,0.4604399489552949
cag_scoped_promptonly,2,57.12315945900306,6.61838266419384,50.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,80.95238095238095,16.495721976846454,89.11111111111113,0.0,85.1095966939573,2.0150175797912833,100.0,0.0,87.5,0.0,83.33333333333333,14.433756729740644,1.8181818181818177,0.0,0.0,0.0,490.0,0.0,13.401362975438436,1.8135158218121483
cag_scoped_promptonly,3,86.72851352173943,14.720403563489116,80.95238095238095,21.821789023599237,73.33333333333333,30.550504633038937,73.33333333333333,30.550504633038937,73.33333333333333,30.550504633038937,100.0,0.0,88.82222222222224,0.0,71.64817757076686,3.1534133902809343,100.0,0.0,58.333333333333336,0.0,77.77777777777779,9.622504486493776,1.052631578947368,0.0,0.0,0.0,503.0,0.0,25.516640186309814,2.8380720512528423
cag_scoped_promptonly,4,45.92059225128315,7.500492026770822,38.888888888888886,9.622504486493765,11.111111111111109,19.245008972987524,11.111111111111109,19.245008972987524,11.111111111111109,19.245008972987524,70.83333333333333,26.02082499332666,87.84444444444445,0.0,81.99255846164844,3.0289326232808307,100.0,0.0,50.0,0.0,72.91666666666667,3.608439182435163,0.662251655629139,0.0,0.0,0.0,547.0,0.0,16.2066973845164,2.7260393609527496
cag_scoped_promptonly,5,30.734179624340523,6.111123620722915,23.809523809523807,8.247860988423225,0.0,0.0,0.0,0.0,0.0,0.0,52.38095238095237,8.247860988423229,86.64444444444445,0.0,82.01161322770294,1.0171057666796663,100.0,0.0,36.84210526315789,0.0,57.89473684210527,0.0,0.5291005291005291,0.0,0.0,0.0,601.0,0.0,16.18954809506734,0.9153951900116993
cag_scoped_promptonly,6,66.39528087704362,10.66813924360615,52.38095238095237,16.495721976846458,33.333333333333336,57.735026918962575,44.444444444444436,19.245008972987524,38.888888888888886,38.49001794597505,93.93939393939394,10.497277621629554,85.02222222222223,0.0,82.64439362066764,2.1577734012663683,100.0,0.0,45.833333333333336,0.0,81.94444444444444,16.83938285136408,0.43859649122807,0.0,0.0,0.0,674.0,0.0,15.62004574139913,1.9419960611397358
cag_scoped_promptonly,7,86.1245061769935,5.652953941825532,95.83333333333333,7.216878364870324,100.0,0.0,100.0,0.0,100.0,0.0,69.6969696969697,13.886593015017706,85.37777777777778,0.0,80.86071870945118,2.15425212436558,100.0,0.0,36.66666666666666,0.0,55.55555555555555,10.715167512214391,0.425531914893617,0.0,0.0,0.0,658.0,0.0,17.22535316149394,1.938826911929022
cag_scoped_promptonly,8,38.901958663128035,3.1413383289043435,38.888888888888886,9.622504486493765,16.666666666666668,28.867513459481287,16.666666666666668,28.867513459481287,16.666666666666668,28.867513459481287,50.0,18.898223650461365,85.62222222222222,0.0,82.3514218683596,2.3561099048059533,100.0,0.0,43.75,0.0,35.416666666666664,12.629537138523062,0.452488687782805,0.0,0.0,0.0,647.0,0.0,15.883720318476358,2.1204989143253554
cag_scoped_promptonly,9,36.44283523333514,6.947373281021396,16.666666666666664,0.0,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,52.77777777777777,17.34721666221777,86.24444444444445,0.0,80.26130111129196,2.2339729243024893,83.33333333333334,0.0,38.46153846153847,0.0,61.53846153846154,10.175966581017654,0.378787878787878,0.0,0.0,0.0,619.0,0.0,17.76482899983724,2.0105756318722445
cag_scoped_promptonly,10,36.379768661892605,2.946420016270986,44.444444444444436,9.622504486493765,22.222222222222218,19.245008972987524,22.222222222222218,19.245008972987524,22.222222222222218,19.245008972987524,35.714285714285715,12.371791482634839,85.59999999999998,0.0,79.36099317338731,0.767504585065385,78.57142857142857,0.0,40.74074074074074,0.0,41.97530864197531,9.320783253420677,0.337216431637032,0.0,0.0,0.0,648.0,0.0,18.575106143951416,0.6907541265588509
cag_scoped_promptonly,11,42.16477932771047,1.8805094504155666,16.666666666666664,0.0,66.66666666666666,0.0,66.66666666666666,0.0,66.66666666666666,0.0,47.22222222222223,4.811252243246879,85.66666666666667,0.0,75.25571054882472,7.354338983676377,58.333333333333336,0.0,30.434782608695656,0.0,63.76811594202898,21.447316792679334,0.24822695035460898,0.0,0.0,0.0,645.0,0.0,22.26986050605774,6.618905085308742
cag_scoped_promptonly,12,28.871123955655978,1.3417892094689594,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.166666666666664,3.60843918243516,85.53333333333335,0.0,68.24572889893143,16.32492361103254,62.5,0.0,38.46153846153847,0.0,75.64102564102564,8.00640769025436,0.27533039647577,0.0,5.0,8.660254037844387,651.0,0.0,28.578843990961712,14.692431249929287
cag_scoped_promptonly,13,70.28209834815213,2.6995648961938112,66.66666666666666,0.0,100.0,0.0,100.0,0.0,100.0,0.0,54.90196078431373,6.792356108113249,84.97777777777777,0.0,80.48695899822094,2.061838771161806,76.47058823529412,0.0,52.0,0.0,65.33333333333333,8.326663997864529,0.324027916251246,0.0,0.0,0.0,676.0,0.0,17.561736901601154,1.8556548940456217
cag_scoped_promptonly,14,74.87376966366945,9.365546213066027,72.22222222222221,9.622504486493773,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,66.66666666666667,8.985442539129092,86.08888888888889,0.0,79.06585525583337,1.913616131507124,76.47058823529412,0.0,48.14814814814815,0.0,69.1358024691358,11.31500171594035,0.333932699717441,0.0,0.0,0.0,626.0,0.0,18.840730269749958,1.7222545183564142
cag_scoped_promptonly,15,55.044872010189465,6.402411284969593,37.5,0.0,77.77777777777777,19.24500897298753,77.77777777777777,19.24500897298753,77.77777777777777,19.24500897298753,54.90196078431373,6.792356108113249,85.24444444444444,0.0,81.49765853528623,2.1355963871928147,64.70588235294117,0.0,40.74074074074074,0.0,56.79012345679012,20.398409434392967,0.264105642256902,0.0,0.0,0.0,664.0,0.0,16.65210731824239,1.9220367484735328
cag_scoped_promptonly,16,49.025698203884104,2.2163804780874696,66.66666666666666,0.0,50.0,0.0,50.0,0.0,50.0,0.0,31.746031746031747,5.498573992282152,85.4888888888889,0.0,80.57299499158506,4.277843980103634,52.38095238095239,0.0,40.74074074074074,0.0,56.79012345679013,5.657500857970175,0.22008803521408496,0.0,0.0,0.0,653.0,0.0,17.484304507573444,3.8500595820932744
cag_scoped_promptonly,17,71.54232294721957,8.993555548161657,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,29.62962962962963,22.452510468485446,87.57777777777778,0.0,81.46933175899365,1.8050356967429448,55.555555555555564,0.0,35.714285714285715,0.0,34.523809523809526,26.80554821237548,0.216169476869865,0.0,0.0,0.0,559.0,0.0,16.67760141690572,1.624532127068653
cag_scoped_promptonly,18,28.73914746332329,4.549806712003255,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3939393939394,11.43914308374356,84.31111111111112,0.0,80.51272613030893,3.5873477474948445,59.09090909090909,0.0,44.82758620689656,0.0,43.67816091954023,14.356317237697471,0.22468026270307603,0.0,5.0,8.660254037844387,706.0,0.0,17.538546482721966,3.2286129727453585
cag_scoped_promptonly,19,57.92660752557825,4.7770732610413535,66.66666666666666,0.0,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,91.66666666666667,14.433756729740644,29.166666666666668,8.333333333333334,85.53333333333335,0.0,73.79408589115849,6.65044547610073,58.333333333333336,0.0,58.333333333333336,0.0,23.61111111111111,6.364688465216447,0.23148148148148104,0.0,0.0,0.0,651.0,0.0,23.585322697957356,5.985400928490653
cag_scoped_promptonly,20,53.56611139047275,4.159204675160811,66.66666666666666,0.0,75.0,0.0,100.0,0.0,87.5,0.0,20.43010752688172,10.369516947304254,88.97777777777777,0.0,83.76239352756077,1.4326987215609854,35.483870967741936,0.0,52.38095238095239,0.0,42.857142857142854,12.598815766974242,0.143080124869927,0.0,10.0,8.660254037844387,496.0,0.0,14.613845825195312,1.2894288494048944
cag_scoped_promptonly,21,26.420414336345814,2.005729615238883,37.5,0.0,0.0,0.0,16.666666666666668,28.867513459481287,8.333333333333334,14.433756729740644,25.0,5.0,86.55555555555556,0.0,80.48587807902584,1.739951193342741,35.0,0.0,35.0,0.0,66.66666666666667,14.433756729740644,0.134615384615384,0.0,0.0,0.0,605.0,0.0,17.56270972887675,1.5659560740084624
cag_scoped_promptonly,22,10.2669986796152,4.99936383469184,4.761904761904762,8.247860988423223,0.0,0.0,0.0,0.0,0.0,0.0,17.46031746031746,5.498573992282149,84.75555555555556,0.0,81.62685208850438,1.2239663902882811,38.095238095238095,0.0,44.444444444444436,0.0,50.0,19.245008972987517,0.146520146520146,0.0,0.0,0.0,686.0,0.0,16.53583312034607,1.1015697512594531
cag_scoped_promptonly,23,26.445148386327276,8.747775873949376,28.571428571428566,14.28571428571428,25.0,0.0,50.0,0.0,37.5,0.0,15.15151515151515,10.497277621629557,85.39999999999999,0.0,81.62566114355018,3.9886268180191697,40.909090909090914,0.0,50.0,0.0,29.62962962962963,12.83000598199168,0.150956055015095,0.0,0.0,0.0,657.0,0.0,16.53690497080485,3.5897641362172523
cag_scoped_promptonly,24,11.15496099268104,1.7356656314670835,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,8.695652173913043,4.347826086956522,86.75555555555555,0.0,80.91445675602665,1.7701505903123553,34.78260869565217,0.0,61.53846153846154,0.0,23.076923076923077,7.692307692307695,0.129303378050751,0.0,0.0,0.0,596.0,0.0,17.176988919576008,1.5931355312811168
cag_scoped_promptonly,25,31.57621882475999,3.21128235779,19.047619047619047,8.247860988423225,0.0,0.0,88.88888888888887,19.24500897298753,44.444444444444436,9.622504486493765,31.944444444444443,6.364688465216444,85.15555555555557,0.0,80.40283485695169,2.0093854397297726,33.33333333333333,0.0,38.095238095238095,0.0,80.95238095238095,8.24786098842323,0.129198966408268,0.0,0.0,0.0,668.0,0.0,17.63744862874349,1.8084468957568005
cag_scoped_promptonly,26,13.531386388819053,3.3919737465615825,4.761904761904762,8.247860988423223,0.0,0.0,50.0,0.0,25.0,0.0,10.666666666666666,2.3094010767585034,86.93333333333332,0.0,77.63387697714347,5.72768426455974,32.0,0.0,57.14285714285714,0.0,45.238095238095234,10.910894511799619,0.116788321167883,0.0,5.0,8.660254037844387,588.0,0.0,20.12951072057088,5.154915838103768
cag_scoped_promptonly,27,32.819699103523085,0.03381914032421918,42.857142857142854,0.0,0.0,0.0,100.0,0.0,50.0,0.0,11.538461538461538,0.0,85.24444444444444,0.0,78.04414722654555,3.381914032421876,30.76923076923077,0.0,57.14285714285714,0.0,38.095238095238095,4.123930494211603,0.112707805015497,0.0,5.0,8.660254037844387,664.0,0.0,19.76026749610901,3.043722629179695
cag_scoped_promptonly,28,4.141089773272291,0.8926916097210466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1728395061728385,2.1383343303319466,86.8,0.0,80.39539708031549,3.769651531757388,18.51851851851852,0.0,55.555555555555564,0.0,25.925925925925924,12.83000598199168,0.074074074074074,0.0,0.0,0.0,594.0,0.0,17.64414262771606,3.3926863785816495
cag_scoped_promptonly,29,23.950194195964347,5.613863073612188,38.095238095238095,16.495721976846447,50.0,0.0,0.0,0.0,25.0,0.0,8.333333333333334,5.455447255899808,85.4888888888889,0.0,80.95910213611744,0.9797533873927342,17.857142857142858,0.0,55.555555555555564,0.0,29.62962962962963,23.12962221629036,0.072886297376093,0.0,0.0,0.0,653.0,0.0,17.136808077494305,0.8817780486534625
cag_scoped_promptonly,30,28.556130784359755,1.3247583341460418,28.57142857142857,0.0,25.0,0.0,50.0,0.0,37.5,0.0,20.689655172413797,3.4482758620689653,84.6,0.0,71.99830011085227,5.595522458534805,24.13793103448276,0.0,50.0,0.0,76.19047619047619,8.24786098842322,0.095406842033528,0.0,0.0,0.0,693.0,0.0,25.201529900232952,5.035970212681328
